,word,context,label,is_equivalent
52,мера,"Компания ""Вымпелком"", владеющая торговой маркой ""Би Лайн"", вынуждена сократить продажу комплектов ""Би Плюс"" из-за нехватки номерной емкости. Как сообщается на сайте газеты ""Коммерсант"",  в компании признают факт дефицита своего самого массового продукта у дилеров и заявляют, что если в самое ближайшее время не получат дополнительные номера, то будут вынуждены ограничить продажи ""Би плюс"" даже в собственных офисах. Существование проблемы официально признали крупнейшие дилеры сотовых компаний. По словам директора по маркетингу компании ""Техмаркет"" Елены Москалевой, перебои с поставками комплектов ""Би Плюс"" начались еще на прошлой неделе, но на продажах ""Вымпелкома"" они пока не сказались, так как у большинства дилеров есть запас, который, однако, в ближайшее время может закончиться. Директор по связям с общественностью компании ""Евросеть"" Татьяна Гуляева отметила, что имеющихся на складах ""Евросети"" комплектов ""Би плюс"" хватит на три-четыре дня продажи. В ""Вымпелкоме"" подтверждают нехватку комплектов ""Би плюс"", отмечая, что номерная емкость в коде 906, зарезервированная за компанией, в распоряжение оператора до сих пор не поступила.  Директор по связям с общественностью ""Вымпелкома"" Михаил Умаров подтвердил наличие дефицита номеров и возможность ограничения продаж только офисами компании. При этом он подчеркнул, что компания прилагает все усилия для того, чтобы получить новые номера в ближайшее время. Причина нехватки номеров заключается в проводящейся в Минсвязи административной реформе. Это привело к тому, что в течение нескольких месяцев выдавать  номера было некому. Чтобы смягчить проблему, ""Вымпелком"" пошел на экстренные меры, сократив срок резервации номеров неплатящих абонентов. Это дало возможность вернуть в оборот несколько сотен тысяч номеров, но не насытило спрос. Компания подала запрос в Минсвязи на выделение дополнительной номерной емкости в конце июля. По существующим правилам на рассмотрение заявки отводится 60 дней. Это означает, что теоретически ""Вымпелком"" может прождать номеров еще полтора месяца.",8,0
53,мера,"Причиной смерти актера Филипа Сеймура Хоффмана стала интоксикация в результате одновременного приема нескольких видов наркотиков. Об этом 28 февраля сообщает Agence France-Presse. По официальному заключению медиков, перед смертью актер принял героин, кокаин, бензодиазепин (часто используется как снотворное) и амфетамины. Как сообщает Associated Press, количество найденных в организме Хоффмана наркотических веществ не сообщается, что не позволяет сказать, какой именно препарат вызвал смерть. По словам представителя Американского колледжа медицинской токсикологии (American College of Medical Toxicology) доктора Чарльза Маккея, кокаин и амфетамины могли вызвать нарушения в работе сердца, в то время как героин в сочетании с бензодиазепином мог стать причиной проблем с дыханием. Ранее сообщалось, что в ходе расследования смерти Хоффмана были арестованы четыре человека. О степени их причастности к гибели актера не сообщалось. Как пишет Associated Press, одним из арестованных оказался канадский джазовый музыкант Роберт Аарон (Вайнберг). По данным агентства, ему предъявили обвинение в хранении героина. Филип Сеймур Хоффман был найден мертвым в своей квартире в Нью-Йорке 2 февраля. Причиной смерти предварительно называлась передозировка. В квартире актера было найдено по меньшей мере 50 (по другим данным — 350) пакетиков с героином. Актер лечился от наркотической зависимости еще во время обучения в актерской школе. В 2012 году стало известно, что он вернулся к наркотикам. Хоффман известен по ролям в фильмах «Большой Лебовски», «Запах женщины», «Мартовские иды», «Рок-волна», «Счастье» и других. За роль в фильме «Капоте» в 2006 году он был награжден премией «Оскар».",8,0
54,мера,"Канадский симулятор ураганов разрушит ""действующую модель"" двухэтажного жилого дома, передает BBC. Эксперимент собираются провести ученые из Университета Западного Онтарио, чтобы по его результатам рекомендовать властям США и Канады новую стратегию строительства в ""ураганоопасной"" зоне. Искусственный ураган возникнет в ангаре, где установлены около 100 специальных генераторов, способных разгонять влажный воздух до скорости в 320 километров в час и изменять направление ветра на противоположное семь раз в секунду. Ранее для эксперимента собирались использовать традиционный аэродинамический туннель, однако расчеты показали, что диаметр туннеля должен по крайней мере в двадцать раз превосходить размеры дома, и создание такой конструкции будет неоправданно дорогим. Кроме того, в новой конструкции не только скорость ветра, но и форма силовых линий будет примерно такой же, что и внутри настоящего урагана. Как поясняют метеороги, разрушения связаны в основном с перепадами давлений, а воссоздать их в туннеле было бы заметно труднее. Серия опытов начнется в сентябре этого года. Мощность ""искусственного урагана"" будут увеличивать постепенно, и одновременно с этим менять конструкцию дома - таким способом ученые хотят проследить, как форма препятствия влияет на поведение вихря.",8,0
55,мера,"По мере потепления климата и таяния арктических льдов, летом в Северном Ледовитом океане появляется все больше открытой воды — именно там ученые впервые заметили волны размером с дом. О первых гигантских волнах в Арктике рассказывается в последнем номере журнала Geophysical Research Letters. Краткое содержание статьи представлено на сайте Вашингтонского университета в Сиэтле. Океанограф Джим Томсон (Jim Thomson) зафиксировал, как шторм в море Бофорта в сентябре 2012 погнал волны высотой до 5 метров. Это стало возможным только благодаря тому, что сильные ветры, всегда дующие над океаном, прошли по увеличившейся площади свободной ото льда воды (в гидрологии это называется область разгона). Ветер сначала создает барашки, а потом, если ему есть где разогнаться, небольшие волны, которые со временем соединяются в гигантские валы. Кроме того, волны запускают цикл обратной связи: они с силой ударяют по плавучим льдинам и разбивают их на осколки, что ускоряет таяние и освобождает еще больше поверхности моря ото льда. В 2012 году лед отступил на расстояние 1600 километров от берега, что в десять раз больше нормы, отмечает Томсон. Судоходные компании возлагали большие надежды на освобождение Северного Ледовитого океана ото льда в летний период. Однако крупные волны существенно повлияют на безопасность рейсов. «Большинство кораблекрушений происходит во время шторма, и виноваты в них обычно ударные волны», — отмечает Томсон. Все эти данные были получены датчиком, закрепленным на глубине 50 метров в море Бофорта, на расстоянии 550 километров от северного побережья Аляски. Этим летом Томсон и его коллеги планируют установить несколько десятков таких сенсоров. ",6,0
56,мера,"Фирма Festo представила робота, способного изготавливать гигантские коконы и паутины, с легкостью удерживающие человека. Об этом сообщает Gizmodo. Паутина робота 3D Cocooner состоит из гибких мягких нитей, покрытых пластмассовой «смолой». По мере печатания ультафиолетовое излучение от головки встроенного принтера заставляет вещество затвердевать, избавляя коконы и паутины от необходимости в дополнительных укрепляющих конструкциях. Кроме того, встроенная пила обрезает нить, если печатающей головке надо сдвинуться. Однако смолу паутины всегда можно снова размягчить, что позволяет достраивать нити к любому участку конструкции.",6,0
57,мера,"В экологическом заповеднике в Новой Зеландии появилась особь медососа-колокольчика - местной воробьинообразной птицы, - которая отличается странным половым поведением. Как сообщает Fairfax NZ News, птица ведет себя и выглядит, как самец и как самка одновременно. По словам специалистов, наблюдающих птицу, которую прозвали мужеподобным медососом, в заповеднике такое странное животное поселилось впервые. Когда особь была еще птенцом, ее перо отправили в исследовательскую лабораторию, чтобы установить половую принадлежность новорожденного животного. Выяснилось, что из яйца вылупилась маленькая самка, но по мере взросления ее внешний вид, манера питаться и издавать звуки стали походить на ""мужские"". Так, например, медосос-транссексуал имеет оперение, характерное, как для самок, так и для самцов (у самцов есть синие перья у глаз и клюва, у самок - белые; в остальном птицы разного пола выглядят одинакового - они имеют оливковую окраску). Кроме того, необычная 18-месячная птица кормится, как самец - осторожно перелетая от одного фруктового дерева к другому, стараясь оградить от возможных конкурентов наиболее лакомые цветы и плоды. Самки же обычно просто быстро порхают от одного растения к другому. Звуки транссексуальный медосос издает тоже разные: можно услышать, как он поет в стиле самок, но иногда он начинает чирикать, как самец. При этом биологи отмечают, что смешанное чириканье - это не так необычно, как поведение и оперение самки медососа. Предположительно, произошедшие с ней половые изменения связаны с гормональным дисбалансом или перенесенным шоком. Так или иначе, эксперты подчеркивают, что все эти отклонения весьма странны. Медососы распространены в Австралии, Новой Зеландии, Новой Гвинее, на островах в Тихом океане. Медососы-колокольчики - новозеландский вид этих птиц. Длина тела взрослой особи составляет около 25 сантиметров. Питается птица фруктами и нектаром.",6,0
58,мера,"Шимпанзе из Национального парка Кибале (Уганда), несмотря на многочисленные шрамы и отрезанные капканами конечности, не боятся людей — обезьяны оказались бесстрашными расхитителями урожая. При ночных рейдах на кукурузные поля они шумят, кричат и не принимают никаких мер предосторожности, выяснили французские зоологи, изучив видеозаписи набегов. Об увиденном ученые рассказали в журнале PLoS ONE, а кратко об исследовании сообщает New Scientist. Сабрина Криф (Sabrina Krief) и ее коллеги из Национального музея естественной истории (Париж) записали ночные набеги шимпанзе на кукурузные поля с помощью видеокамер, оснащенных датчиками движения. На одной из записей видно, как обезьяна открыто перебирается по бревну через ров, выкопанный для защиты поля, и беззаботно качается на ветках с початком в зубах. К удивлению зоологов, даже пострадавшие от агрессии человека шимпанзе не считали набеги на поля опасным предприятием. «На дело» шли не маленькими группами, а целыми семействами — брали и калек, и самок с детенышами. Обезьяны не пытались вести себя тихо, а некоторые спаривались друг с другом. Ученые предположили, что пониженное чувство опасности связано с тем, что набеги обычно проводят во время безлунных ночей. В норме шимпанзе ведут дневной образ жизни (так они спасаются от леопардов, охотящихся по ночам). Однако в Кибале хищных кошачьих давно нет. Когда место главного врага шимпанзе заняли люди, обезьяны быстро адаптировались и перешли к ночному образу жизни. ",6,0
59,мера,"В Нью-Йорке золотистый ретривер по кличке Сэнди воссоединился со своими хозяевами Харви Бэроном и его детьми после урагана ""Сэнди"", обрушившегося на Восточное побережье США. Как пишет NY Daily News, 11-летний Сэнди отсутствовал дома около двух недель, а его владельцы все никак не могли выйти на его след. Пес пропал, когда порыв ветра распахнул дверь в доме семьи Бэронов - Сэнди выбежал на улицу и отправился в путешествие по району. Его искали как сами Бэроны, так и соседи, и подключившаяся к ним полиция, но поиски не принесли результатов. Тем не менее,через некоторое время Сэнди все-таки нашелся. Его обнаружил сотрудник нью-йоркской полиции, который отвел собаку в центр помощи животным. Работающие в организации волонтеры получили данные о доме Сэнди с его микрочипа, однако не сумели связаться с Бэронами, так как в их доме не работала телефонная сеть и не было электричества. В итоге сотрудник приюта сам отправился домой к Бэронам в Бруклин и поинтересовался, не пропадал ли у них недавно пес. Оказалось, что вся семья отчаянно ищет своего питомца. Вскоре Харви Бэрон поехал за Сэнди в приют и наконец забрал его. ""Мы считаем его членом нашей семьи"", - отметил хозяин Сэнди, который недавно потерял жену и остался один с детьми. Ураган ""Сэнди"" прошелся по востоку США в конце октября. В результате стихийного бедствия погибли по меньшей мере 110 человек, без крова остались более 40 тысяч жителей страны. Во время ""Сэнди"" многие животные потерялись или погибли. Волонтеры оказывают выжившим, но потерявшимся животным, уход и ждут, когда их хозяева найдут их. В Нью-Йорке подать заявку о пропаже любимца или узнать, не находился ли он в приюте, можно здесь.",6,0
60,мера,"Создатель одного из самых кассовых хорроров в истории «Изгоняющий дьявола» Уильям Фридкин подвергся критике из-за своего нового документального фильма об экзорцизме. Режиссер ответил на обвинения в Twitter. «Я знаю не больше вашего. Но только потому, что мы не знаем о чем-то, не означает, что этого не существует. Я просто не проживаю свою жизнь как скептик», — написал Фридкин. Он прикрепил к твиту ссылку на статью портала filmschoolrejects, в которой кинокритик выражает сомнение в беспристрастности режиссера к происходящему в его документальной ленте «Дьявол и отец Аморт». Предметом вопросов стал процесс экзорцизма в Ватикане, который заснял Фридкин. «Это не просто фильм. По крайней мере, Фридкин хочет, чтобы вы так думали. То, что режиссер поймал на камеру 1 мая 2016 года — настоящее. Столкновение с демоническим, ""отличное от любого фильма"". В анонсе картины нам не гарантируют, что Фридкин будет ставить под сомнение то, что заснял», — с иронией отмечает автор заметки. Выход ленты «Дьявол и отец Аморт» в прокат запланирована на 20 апреля. Хоррор «Изгоняющий дьявола» с Эллен Берстин и Джейсоном Миллером появился в кинотеатрах в 1973 году.",1,1
61,мера,"По меньше мере три человека погибли в результате бомбардировок Багдада в пятницу. Об этом сообщил министр здравоохранения Ирака Умид Медат Мубарак, сообщает Europa Press. О жертвах бомбардировок союзников Мубарак сообщил журналистам во время их визита в одну из больниц иракской столицы. Ранее, в ходе пресс-конференции иракский министр информации Саид Сааф сообщил, что в результате авиаударов по Багдаду ранения получили 207 человек, в том числе, женщины и дети.",5,0
62,мера,"Задержание агента ЦРУ Райана Фогла, работавшего в России под прикрытием должности третьего секретаря политического отдела посольства США в Москве, было предано огласке в связи с тем, что американская разведслужба «перешла красную черту», сообщает «Интерфакс» со ссылкой на Федеральную службу безопасности. В ФСБ утверждают, что официально предупредили резидента ЦРУ в Москве Стивена Холла о недопустимости вербовочных действий в отношении сотрудников российских спецслужб, пообещав в противном случае принять «зеркальные меры». Уже в этом обращении ФСБ называла конкретные случаи попыток вербовки своих сотрудников. ЦРУ на предупреждения не реагировало, утверждают в ФСБ. В частности, в декабре 2012 года третий секретарь экономического отдела посольства США Бенджамин Диллон совершил попытку вербовки сотрудника ФСБ. 11 января 2013 года его объявили персоной нон грата, и вскоре Диллон покинул Россию. Случай не был предан огласке, так как в ФСБ надеялись, что ЦРУ сделает соответствующие выводы из инцидента. 14 мая 2013 года стало известно о задержании американского дипломата Райана Фогла при попытке завербовать сотрудника ФСБ, в чью сферу деятельности входила борьба с терроризмом на Северном Кавказе. При себе у него были обнаружены средства маскировки — парики и солнечные очки, газовый баллончик, крупная сумма в евро и письмо к потенциальному агенту. В ФСБ объяснили, что в этом случае руководство ЦРУ перешло «красную черту», и российские органы вынуждены были реагировать публично. Как утверждают в спецслужбе, о том, что Фогл является кадровым работником ЦРУ, российской стороне было известно с момента его поступления на службу в посольство США в Москве в апреле 2011 года. Вскоре после задержания Фогла МИД России объявил его персоной нон грата и потребовал его скорейшего возвращения на родину. Фогл не будет привлечен к ответственности за нарушение российского законодательства, так как пользуется дипломатической неприкосновенностью.",5,1
63,мера,"ВВС Израиля в ночь на субботу нанесли ракетный удар по зданию на севере сектора Газа, сообщает Ha'aretz. В официальном заявлении командования ЦАХАЛ говорится, что здание, которое в качестве укрытия использовали палестинские боевики, причастные к обстрели израильской территории ракетами ""Кассам"", уничтожено, пострадавших нет Представители палестинских властей подтвердили, что север Газы был подвергнут ракетному обстрелу, однако, по их словам, ракеты попали не в здание, а взорвались рядом, не причиним какого-либо ущерба. В пятницу вечером правительство Палестинской автономии собралось на экстренное заседание, посвященное мерам, необходимым для прекращения столкновений между палестинцами - сторонниками ""ФАТХ"" и радикальной группировки ""Комитет национального сопротивления"". В результате уличных столкновений уже погибли три человека, как минимум 37 получили ранения. Чтобы предотвратить рост насилия, правительство автономии решило ""убрать все оружие с улиц Газы"". Каким образом это планируется сделать, пока не сообщается. Кроме того, премьер-министр автономии Исмаил Хания заявил, что будет создана специальная комиссия, которая займется расследованием обстоятельств убийства одного из лидеров ""Комитета национального сопротивления"" Юсефа Абу Кука. Абу Кук и его жена были взорваны в пятницу в своем автомобиле. Представители ""Комитета национального сопротивления"" обвинили ""ФАТХ"" в том, что эта организация предоставила Израилю информацию о передвижении Абу Кука. Однако власти Израиля заявили, что не причастны к смерти лидера ""Комитета национального сопротивления"".",5,1
64,мера,"В Лондоне задержаны пять человек по подозрению в подготовке теракта во время визита папы Римского Бенедикта XVI в Великобританию, начавшегося 16 сентября. Об этом 17 сентября сообщает телеканал Sky News. Подозреваемые в возрасте от 25 до 50 лет были задержаны рано утром в центре Лондона. По информации телеканала, во время проведенных при задержаниях обысков никаких предметов, представляющих опасность, найдено не было. По словам представителя британской полиции, решение об арестах было принято после предварительного расследования. Как сообщает телеканал, задержанные - выходцы из арабских стран. В то же время, источник Sky News в полиции заявил, что террористический заговор планировался на территории Великобритании. Программа визита Бенедикта XVI в связи с инцидентом не была пересмотрена. Меры по обеспечению безопасности понтифика также остались без изменений. Визит понтифика в Великобританию продлится до 19 сентября.",5,1
65,мера,"Двое граждан Турции, захватившие лайнер Boeing 737 авиакомпании Turkish Airlines, освободили пассажиров и сдались итальянским властям, сообщает Bloomberg. Напомним, пассажирский самолет, на борту которого находились 107 пассажиров и шесть членов экипажа, совершал рейс из Тираны в Стамбул. Находясь в воздушном пространстве Греции, авиалайнер подал сигнал тревоги, после чего совершил посадку в аэропорту итальянского города Бриндизи в сопровождении двух истребителей F-16 итальянских ВВС. Первоначально сообщалось, что самолет угнан в знак протеста против предстоящего в ноябре визита Папы Римского в Турцию, и что угонщики имеют при себе письмо к Бенедикту XVI. Однако позднее министр транспорта Турции Бинали Йылдырым (Binali Yildirim) заявил, что данная версия не подтвердилась и что угонщики потребовали политического убежища в Италии, передает AFP. Сообщается, что в августе один из угонщиков, Хасан Экинджи (Hasan Ekinci) написал письмо Папе Римскому с просьбой помочь ему избежать службы в мусульманской армии, так как он исповедует христианство. Бенедикт XVI пока не собирается отменять свой визит в Турцию, намеченный на 28-30 ноября. Самолет был захвачен через 15-20 минут после вылета из аэропорта Тираны. По словам очевидцев, угонщики не сказали ничего пассажирам и сразу зашли в кабину пилотов. Одному из преступников было на вид около тридцати лет, он был одет в спортивную одежду. Перед тем, как сдаться полиции, он извинился перед пассажирами, чем вызвал аплодисменты. Паники в салоне не наблюдалось. В настоящее время аэропорт Тираны закрыт, в других аэропортах усилены меры безопасности. Все рейсы в Бриндизи перенаправляются в ближайший аэропорт Бари.",5,1
